job_id,skill,title,category,city,esco_uri,esco_label,match_method,retrieval_score,rerank_score,rerank_margin
0112ac82-d16e-449b-8ae0-17e5bb874829,Digitalisering,Vil du være med å styrke vår informasjonsforvaltning? ,Not classified,LØRENSKOG,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact,,1.0,
18cc3948-fec9-4983-9793-a5ac7f98c67c,Produktutvikling,Vi søker en dyktig teknisk supportingeniør - bli med og forme fremtiden i et inkluderende ingeniørmiljø,"Prosjektingeniør teknisk salg, Prosjektingeniør teknisk salg, Salgskonsulenter innen tekniske og medisinske produkter",KONGSBERG,http://data.europa.eu/esco/skill/4f6b656a-54d0-48ce-9b55-ebcac5904a14,håndtere geospatiale teknologier,digital_consensus,0.6504983901977539,0.9169093370437622,0.013612568378448486
4cd9091f-5a0f-4271-9f6d-0436888b9900,IKT-kunnskaper,Kokk,"Kokk, Kokk, Kokker",DRAMMEN,http://data.europa.eu/esco/skill/778ca7ad-6c5d-4868-9b96-a7777dca799c,IKT-hjelpeplattformer,digital_consensus,0.5302542448043823,0.9361038208007812,0.931604131590575
6470b8a9-c494-4fbf-aff8-d4f0ad7dcea5,Dataanalyse,Vil du være med på å forme fremtidens forsvarssystemer?,Not classified,KONGSBERG,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378,dataanalyse,exact,,1.0,
6470b8a9-c494-4fbf-aff8-d4f0ad7dcea5,Produktutvikling,Vil du være med på å forme fremtidens forsvarssystemer?,Not classified,KONGSBERG,http://data.europa.eu/esco/skill/4f6b656a-54d0-48ce-9b55-ebcac5904a14,håndtere geospatiale teknologier,digital_consensus,0.6504983901977539,0.9169093370437622,0.013612568378448486
a7f14e17-504c-4407-94c6-c24ab9096410,Hjelpemidler,Fysioterapeut til barn og unge,"Fysioterapeut, Fysioterapeut, Fysioterapeuter",DRAMMEN,http://data.europa.eu/esco/skill/8759c352-8b00-498f-985a-935f13e1b043,hjelpemidler,exact,,1.0,
a855c793-cccc-45ea-ab42-b3506dcbfd92,ERP,Har du lyst til å bidra til å utvikle Forsvarets styringsløsninger?,Not classified,OSLO,http://data.europa.eu/esco/skill/09f4c52b-ac72-4f0e-a8ae-78bb1d7bffba,transportprogramvare relatert til et ERP-system,digital_consensus,0.5528852343559265,0.9972111582756042,0.9701170120388269
a855c793-cccc-45ea-ab42-b3506dcbfd92,IT,Har du lyst til å bidra til å utvikle Forsvarets styringsløsninger?,Not classified,OSLO,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact,,1.0,
a855c793-cccc-45ea-ab42-b3506dcbfd92,SAP,Har du lyst til å bidra til å utvikle Forsvarets styringsløsninger?,Not classified,OSLO,http://data.europa.eu/esco/skill/f8e3425c-fe44-4ffb-bafe-0e20d91dadf4,SAP,exact,,1.0,
c075b7d8-8703-4403-9e30-94b1081429d8,Krypto,Ønsker du å jobbe med kryptoforvaltning?,Not classified,KOLSÅS,http://data.europa.eu/esco/skill/2174c1b0-e13c-4850-8e4d-2bc6183018bf,krypto,exact,,1.0,
d2a1afdd-ffaa-4b73-8a8e-0f97c1710cdd,Dataanalyse,Rådgiver/seniorrådgiver strategi,Not classified,OSLO,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378,dataanalyse,exact,,1.0,
d2a1afdd-ffaa-4b73-8a8e-0f97c1710cdd,Kvantitativ analyse,Rådgiver/seniorrådgiver strategi,Not classified,OSLO,http://data.europa.eu/esco/skill/6360a934-cc87-4954-9656-b32db20592e3,kvantitativ analyse,exact,,1.0,
daca1d3c-d0fe-470b-a075-3b9cfe3b455b,Hjelpemidler,Vi søker etter,"Ergoterapeut, Ergoterapeut, Ergoterapeuter",TØNSBERG,http://data.europa.eu/esco/skill/8759c352-8b00-498f-985a-935f13e1b043,hjelpemidler,exact,,1.0,
e811c6e2-f4bd-46dc-9502-a10911568299,Elektronikk,Vi søker dyktige elektroressurser - bli med og forme fremtiden i et inkluderende ingeniørmiljø,"Arealplanlegger, Arealplanlegger, Arealplanleggere",KONGSBERG,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,elektronikk,exact,,1.0,
e811c6e2-f4bd-46dc-9502-a10911568299,Produktutvikling,Vi søker dyktige elektroressurser - bli med og forme fremtiden i et inkluderende ingeniørmiljø,"Arealplanlegger, Arealplanlegger, Arealplanleggere",KONGSBERG,http://data.europa.eu/esco/skill/4f6b656a-54d0-48ce-9b55-ebcac5904a14,håndtere geospatiale teknologier,digital_consensus,0.6504983901977539,0.9169093370437622,0.013612568378448486
e811c6e2-f4bd-46dc-9502-a10911568299,Systemutvikling,Vi søker dyktige elektroressurser - bli med og forme fremtiden i et inkluderende ingeniørmiljø,"Arealplanlegger, Arealplanlegger, Arealplanleggere",KONGSBERG,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,dataprogrammering,digital_consensus,0.6049041152000427,0.9194501638412476,0.19810181856155396
ecf23cc5-ca4e-45de-b693-abd78657f303,Programvareutvikling,Nasjonal sikkerhetsmyndighet søker ingeniør for test av elektromagnetisk stråling (TEMPEST),"Tester av fartøysmotorer, Tester av fartøysmotorer, Maskiningeniører",FORNEBU,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,dataprogrammering,digital_consensus,0.5329556465148926,0.9873233437538147,0.12117928266525269
ecf23cc5-ca4e-45de-b693-abd78657f303,Signalbehandling,Nasjonal sikkerhetsmyndighet søker ingeniør for test av elektromagnetisk stråling (TEMPEST),"Tester av fartøysmotorer, Tester av fartøysmotorer, Maskiningeniører",FORNEBU,http://data.europa.eu/esco/skill/cfa2be0d-96d5-4017-a866-962efb9c5070,signalbehandling,exact,,1.0,
4d96f648-4c04-492a-a3e7-1e5be217464c,AI,Vil du jobbe som Superselger innen AI-Agent løsninger i et digitalt webbyrå?,"Markedsføringsrepresentant, Reklame- og markedsføringsrådgivere",ASKER,http://data.europa.eu/esco/skill/e465a154-93f7-4973-9ce1-31659fe16dd2,prinsipper for kunstig intelligens,digital_consensus,0.5584366917610168,0.99960857629776,0.001320481300354004
f1a12faa-ec3b-4cd5-aa18-ca304aaf518c,AI,Vil du bygge kompetanse innen risiko og personvern i et ledende fagmiljø?,"Jurister og advokater, Finans- og investeringsrådgivere, Rådgivere/forskere, samfunnsøkonomi, Systemanalytikere/-arkitekter, dataingeniør, Jurist, Risikocontroller bank, Økonom, Informatiker",OSLO,http://data.europa.eu/esco/skill/e465a154-93f7-4973-9ce1-31659fe16dd2,prinsipper for kunstig intelligens,digital_consensus,0.5584366917610168,0.99960857629776,0.001320481300354004
890ec532-b3aa-462f-b208-4792ecca7ad8,IT-prosjekt,Vi søker en erfaren Scrum Master!,"Ledere av IKT-enheter, Scrum Master, Scrum Master",BERGEN,http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9,Metoder innen IKT-prosjektledelse,digital_consensus,0.5568580627441406,0.9992220401763916,0.0009100437164306641
890ec532-b3aa-462f-b208-4792ecca7ad8,Smidig,Vi søker en erfaren Scrum Master!,"Ledere av IKT-enheter, Scrum Master, Scrum Master",BERGEN,http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9,smidig,exact,,1.0,
1e8e31af-c38f-4e17-8677-26a3daa1fa30,ERP,"Har du stor interesse for systemer og struktur, og ønsker å jobbe med innkjøp?","Innkjøpere, Innkjøper, Innkjøper",BILLINGSTAD,http://data.europa.eu/esco/skill/09f4c52b-ac72-4f0e-a8ae-78bb1d7bffba,transportprogramvare relatert til et ERP-system,digital_consensus,0.5528852343559265,0.9972111582756042,0.9701170120388269
1e8e31af-c38f-4e17-8677-26a3daa1fa30,Masterdata,"Har du stor interesse for systemer og struktur, og ønsker å jobbe med innkjøp?","Innkjøpere, Innkjøper, Innkjøper",BILLINGSTAD,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,dataprogrammering,digital_consensus,0.5863476991653442,0.968960165977478,0.016461968421936035
e0d254a7-20ef-4aea-bc10-e04ca05fcfe3,Kundesupport,Join our Customer Support team -- two-year temporary position,"Informasjonsskrankemedarbeidere, Kundebehandler",ARENDAL,http://data.europa.eu/esco/skill/db36f7f1-5900-45bd-9ffb-f2b19c4362ac,støtte IKT-systembrukere,digital_consensus,0.5482102036476135,0.9978213310241699,0.016304969787597656
8a8a6641-2f24-41dc-ad9e-5587cbfb40da,Elektronikk,Shop Assistant,"Butikkmedarbeidere, Butikkmedarbeidere, salgsassistent, Butikkmedarbeider, Kundeservicemedarbeider (salg)",STEINKJER,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,elektronikk,exact,,1.0,
8e62a09d-fe99-4c45-b6c1-fda6458bda5f,Adobe Creative Cloud,Vil du være med og forme hvordan en av Norges største merkevarer kommuniserer med bruk av video og motion?,"Regissører, Produsent, Produsent",OSLO,http://data.europa.eu/esco/skill/719d8699-a221-4b5a-8fc3-68a8645cbe03,Adobe Creative Cloud,exact,,1.0,
8e62a09d-fe99-4c45-b6c1-fda6458bda5f,Visuell design,Vil du være med og forme hvordan en av Norges største merkevarer kommuniserer med bruk av video og motion?,"Regissører, Produsent, Produsent",OSLO,http://data.europa.eu/esco/skill/7fb699d9-182a-430e-b7a0-6d8ed05c284b,grafisk design,digital_consensus,0.729133129119873,0.9825819730758667,0.4967925548553467
8ac09822-887f-4c0c-a9b3-8f5c5891c547,AI-utvikler,KI-utvikler,"Politiinspektør, Politiinspektør, Politibetjenter mv.",TRONDHEIM,http://data.europa.eu/esco/skill/e465a154-93f7-4973-9ce1-31659fe16dd2,prinsipper for kunstig intelligens,digital_consensus,0.597407341003418,0.9969987869262695,0.019451379776000977
8ac09822-887f-4c0c-a9b3-8f5c5891c547,Dataplattform,KI-utvikler,"Politiinspektør, Politiinspektør, Politibetjenter mv.",TRONDHEIM,http://data.europa.eu/esco/skill/3ec2e4d6-7000-4905-bf1a-c5b1679416de,datavarehus,digital_consensus,0.5975717306137085,0.9994984865188599,0.0007398128509521484
8ac09822-887f-4c0c-a9b3-8f5c5891c547,Maskinlæring,KI-utvikler,"Politiinspektør, Politiinspektør, Politibetjenter mv.",TRONDHEIM,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43,maskinlæring,exact,,1.0,
8ac09822-887f-4c0c-a9b3-8f5c5891c547,Produktutvikling,KI-utvikler,"Politiinspektør, Politiinspektør, Politibetjenter mv.",TRONDHEIM,http://data.europa.eu/esco/skill/4f6b656a-54d0-48ce-9b55-ebcac5904a14,håndtere geospatiale teknologier,digital_consensus,0.6504983901977539,0.9169093370437622,0.013612568378448486
8ac09822-887f-4c0c-a9b3-8f5c5891c547,Python,KI-utvikler,"Politiinspektør, Politiinspektør, Politibetjenter mv.",TRONDHEIM,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,Python,exact,,1.0,
96907104-623f-42e6-aa9a-012ea00bfe3c,Fullstack utvikler,Bergens mest åpenbare tech-valg!,"Programvareutviklere, Programmerer, Programmerer, Softwareingeniør",BERGEN,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,dataprogrammering,digital_consensus,0.60097736120224,0.9972906708717346,0.0015881061553955078
96907104-623f-42e6-aa9a-012ea00bfe3c,Systemarkitekt,Bergens mest åpenbare tech-valg!,"Programvareutviklere, Programmerer, Programmerer, Softwareingeniør",BERGEN,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,dataprogrammering,digital_consensus,0.5813876986503601,0.986229658126831,0.0011911988258361816
96907104-623f-42e6-aa9a-012ea00bfe3c,Webutvikling,Bergens mest åpenbare tech-valg!,"Programvareutviklere, Programmerer, Programmerer, Softwareingeniør",BERGEN,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,dataprogrammering,digital_consensus,0.6107942461967468,0.8154075741767883,0.15142208337783813
955a6cf4-4618-4d6b-899d-97c6abca6f6a,Digitalisering,Vil du forme fremtidens Juristforbund?,"Andre ledere av produksjon og tjenesteyting, avdelingsleder, Avdelingsleder",OSLO,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact,,1.0,
bf98cfe4-538f-4a37-9bbb-07de802868bd,SAS,Er du vår neste Senioringeniør? Bli med på laget!,"Sivilingeniører (elkraftteknikk), Senioringeniør Elektro, Senioringeniør Elektro",SANDSLI,http://data.europa.eu/esco/skill/04f1b938-d4d4-4cb1-a863-982af76b9d93,SAS-språk,digital_consensus,0.5080873370170593,0.9999748468399048,0.00015944242477416992
bf98cfe4-538f-4a37-9bbb-07de802868bd,Telecom,Er du vår neste Senioringeniør? Bli med på laget!,"Sivilingeniører (elkraftteknikk), Senioringeniør Elektro, Senioringeniør Elektro",SANDSLI,http://data.europa.eu/esco/skill/14764a75-3104-4875-ba1d-57c059b9b013,telekommunikasjonsteknikk,digital_consensus,0.5549701452255249,0.9992813467979431,0.0044498443603515625
0a1cf5b8-f771-4b41-90ee-d116e74803e6,GDPR,Legal Counsel -- tett på forretningen i et nordisk teknologikonsern i utvikling,"Jurister og advokater, Jurister og advokater, advokat, Bedriftsjurist, Advokat",OSLO,http://data.europa.eu/esco/skill/d3e9b00a-0891-4fa8-836d-8240ec3d2758,GDPR,exact,,1.0,
0a1cf5b8-f771-4b41-90ee-d116e74803e6,IT Security,Legal Counsel -- tett på forretningen i et nordisk teknologikonsern i utvikling,"Jurister og advokater, Jurister og advokater, advokat, Bedriftsjurist, Advokat",OSLO,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,IT security,exact,,1.0,
07350979-7266-4744-bf9c-f9c551970aa4,IT,Onitio søker kommersielt sterk Account Executive,"Salgskonsulenter innen tekniske og medisinske produkter, Ettersalgsansvarlig, Ettersalgsansvarlig",OSLO,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact,,1.0,
0d0fb5d2-5dd3-4504-8944-3da596bebc16,Digitalisering,Er du klar til å lede og videreutvikle hvordan vi jobber med vekt og estimering i en digital fremtid?,"Personalsjefer, Personalsjef, Personalsjef",STAVANGER,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact,,1.0,
14e9ca94-64c9-4839-8918-a0089ce8f042,ERP,Join Us as a Production Purchaser,"Innkjøpere, Innkjøper, Innkjøper",KRISTIANSAND S,http://data.europa.eu/esco/skill/09f4c52b-ac72-4f0e-a8ae-78bb1d7bffba,transportprogramvare relatert til et ERP-system,digital_consensus,0.5528852343559265,0.9972111582756042,0.9701170120388269
487d2d6a-6f63-4ebe-b58f-73d1235c4d57,Sem,Bli vår nye HR-konsulent i Adecco Vestfold og Telemark,"Personal- og karriererådgivere, Personalkonsulent, Personalkonsulent",SEM,http://data.europa.eu/esco/skill/eda4d727-4374-49af-ace4-118c7c906835,SEM,exact,,1.0,
07c144ef-ae8d-4de8-a921-ade3fb0c02fc,Elektronikk,Teknisk konsulent - Service tekniker søkes,"Andre ingeniører, Bilmekanikere, Serviceelektronikere, Automatikere, automasjonsingeniør, Teknisk rådgiver, Mekanikere for elektriske kjøretøy, Elektronikkinstallatør, kjøretøy, Automatiker",OSLO,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,elektronikk,exact,,1.0,
4eb86ffc-fe8b-462d-b9c6-b71d05d60fd0,Automatiker,Bli vår nye servicetekniker!,"Andre ingeniører, Automatikere, Anleggsmaskin- og industrimekanikere, industrimekaniker, Servicetekniker, Automatiker, Industrimekaniker",FURNES,http://data.europa.eu/esco/skill/7a950986-27fe-4b6c-adf3-88f211e77019,robotkomponenter,digital_consensus,0.6843463182449341,0.9831464886665344,0.0006955862045288086
145e0f81-5bf3-4d64-a0d0-1f528e475a7d,Informasjonssikkerhet,Seniorrådgiver teknologi,Not classified,OSLO,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,informasjonssikkerhet,exact,,1.0,
145e0f81-5bf3-4d64-a0d0-1f528e475a7d,Informatikk,Seniorrådgiver teknologi,Not classified,OSLO,http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787,informatikk,exact,,1.0,
145e0f81-5bf3-4d64-a0d0-1f528e475a7d,Systemutvikling,Seniorrådgiver teknologi,Not classified,OSLO,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,dataprogrammering,digital_consensus,0.6049041152000427,0.9194501638412476,0.19810181856155396
310d7b19-9ab0-4b2a-91bd-372437af5bc0,SAP,Ønsker du en spennende jobb i et internasjonalt prosjektmiljø?,"Prosjektkoordinator skipsteknikk og -systemer, Prosjektkoordinator skipsteknikk og -systemer, Sivilingeniører (maskin- og marinteknikk)",BERGEN,http://data.europa.eu/esco/skill/f8e3425c-fe44-4ffb-bafe-0e20d91dadf4,SAP,exact,,1.0,
56330d06-3e0d-486e-b42b-3d366916b745,Dataanalytiker,Dataanalytiker,"Dataanalytiker, Dataanalytiker, Systemanalytikere/-arkitekter",OSLO,http://data.europa.eu/esco/skill/3ec2e4d6-7000-4905-bf1a-c5b1679416de,datavarehus,digital_consensus,0.6028291583061218,0.9999380111694336,1.7881393432617188e-06
56330d06-3e0d-486e-b42b-3d366916b745,Maskinlæring,Dataanalytiker,"Dataanalytiker, Dataanalytiker, Systemanalytikere/-arkitekter",OSLO,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43,maskinlæring,exact,,1.0,
56330d06-3e0d-486e-b42b-3d366916b745,Python,Dataanalytiker,"Dataanalytiker, Dataanalytiker, Systemanalytikere/-arkitekter",OSLO,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,Python,exact,,1.0,
7a59c24e-03b4-4dcc-8389-afc1f43ae4c3,IKT-sikkerhet,Vil styrke arbeidet med sikkerhet knyttet til kunstig intelligens?,"Seniorkonsulent data, Seniorkonsulent data, Systemanalytikere/-arkitekter",OSLO,http://data.europa.eu/esco/skill/c453cf81-6197-428e-84c6-70c773b63f27,Arkitektoniske IKT-rammeverk,digital_consensus,0.5389004349708557,0.9365342855453491,0.9244071943685412
7a59c24e-03b4-4dcc-8389-afc1f43ae4c3,cybersikkerhet,Vil styrke arbeidet med sikkerhet knyttet til kunstig intelligens?,"Seniorkonsulent data, Seniorkonsulent data, Systemanalytikere/-arkitekter",OSLO,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,cybersikkerhet,exact,,1.0,
b0a54bdd-d542-4838-91b1-7e10bd45bb2a,GIS,Vil du bidra til å sikre samfunnskritisk infrastruktur i Arktis?,"Prosjektingeniør (vann- og avløp), Prosjektingeniør (vann- og avløp), Sivilingeniører (bygg og anlegg)",LONGYEARBYEN,http://data.europa.eu/esco/skill/377861af-f966-4c87-a2db-7e99904312b9,gis,exact,,1.0,
c4e2148d-875d-4a13-bb63-112fae7a253d,Digital kommunikasjon,Kommunikasjonsrådgiver til forskningsformidling,"Kommunikasjonsrådgiver, Kommunikasjonsrådgiver, Informasjonsrådgivere",OSLO,http://data.europa.eu/esco/skill/234aeb8d-56c3-4531-9193-1c5e6a8d16cb,bruke presentasjonsprogramvare,digital_consensus,0.5378857851028442,0.9831987023353577,0.009777486324310303
d222b25c-1a14-4a1f-bdf6-2fb3f4aaf198,Digitalisering,Kan du gi over 50 virksomheter et felles språk? ,Not classified,OSLO,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact,,1.0,
d222b25c-1a14-4a1f-bdf6-2fb3f4aaf198,Systemutvikling,Kan du gi over 50 virksomheter et felles språk? ,Not classified,OSLO,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,dataprogrammering,digital_consensus,0.6049041152000427,0.9194501638412476,0.19810181856155396
41279c0a-eb84-4864-b22c-aaf071d76da8,Manikyrist,Lakkbar Lambertseter Storsenter søker negledesigner ,"Negletekniker, Kosmetologer mv.",OSLO,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,dataprogrammering,digital_consensus,0.5000888705253601,0.8150707483291626,0.19675719738006592
9b3ce7f9-cc5f-42bb-ba3f-f5a0dadf1a96,Elektronikk,Kjell & Co Tromsø søker butikksjef!,"Butikksjef, Butikksjef, Varehandelssjefer",TROMSØ,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,elektronikk,exact,,1.0,
f95009f2-d83a-4716-80a6-d5a88158c411,Teleskoptruckfører,Er du vår nye teleskoptruckfører innen rigg på byggeplass?,"Truckfører stortruck, Truckfører stortruck, Truckførere",Missing location,http://data.europa.eu/esco/skill/b3f971b2-6c11-43d3-b5ce-8ba7f5a223c7,satellittyper,digital_consensus,0.5247578620910645,0.9835897088050842,0.0006708502769470215
d683be55-4a74-4461-8e76-e875ec81fe35,Digitalisering,Fullstack-utvikler digitale løsninger,"Full-stack-utvikler, Full-stack-utvikler, Programvareutviklere",DRAMMEN,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact,,1.0,
d683be55-4a74-4461-8e76-e875ec81fe35,Programmerer,Fullstack-utvikler digitale løsninger,"Full-stack-utvikler, Full-stack-utvikler, Programvareutviklere",DRAMMEN,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,dataprogrammering,digital_consensus,0.6060227751731873,0.9829521775245667,0.035317838191986084
d683be55-4a74-4461-8e76-e875ec81fe35,Programvareutvikling,Fullstack-utvikler digitale løsninger,"Full-stack-utvikler, Full-stack-utvikler, Programvareutviklere",DRAMMEN,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,dataprogrammering,digital_consensus,0.5329556465148926,0.9873233437538147,0.12117928266525269
d683be55-4a74-4461-8e76-e875ec81fe35,Systemutvikler,Fullstack-utvikler digitale løsninger,"Full-stack-utvikler, Full-stack-utvikler, Programvareutviklere",DRAMMEN,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,dataprogrammering,digital_consensus,0.6546458005905151,0.9988632202148438,0.002029597759246826
d683be55-4a74-4461-8e76-e875ec81fe35,Webutvikling,Fullstack-utvikler digitale løsninger,"Full-stack-utvikler, Full-stack-utvikler, Programvareutviklere",DRAMMEN,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,dataprogrammering,digital_consensus,0.6107942461967468,0.8154075741767883,0.15142208337783813
7f189b28-8d13-4561-a3fe-ffdf17841a49,CAD,Electromechanical System Engineer- CARGOSCAN,"Sivilingeniører (elkraftteknikk);, Ingeniør, elektromekanikk, Maskiningeniører, Maskiningeniør, Elektronikkingeniører, Elektroingeniør, Elektronikkingeniører, Mekatronikkingeniør, ingeniør, mekatronikk",OSLO,http://data.europa.eu/esco/skill/9ba355be-f119-42b6-a7d6-52f6ce2e4a3f,utforme kretser ved hjelp av CAD,digital_consensus,0.6348830461502075,0.9999152421951294,0.8251167237758636
7f189b28-8d13-4561-a3fe-ffdf17841a49,Produktutvikling,Electromechanical System Engineer- CARGOSCAN,"Sivilingeniører (elkraftteknikk);, Ingeniør, elektromekanikk, Maskiningeniører, Maskiningeniør, Elektronikkingeniører, Elektroingeniør, Elektronikkingeniører, Mekatronikkingeniør, ingeniør, mekatronikk",OSLO,http://data.europa.eu/esco/skill/4f6b656a-54d0-48ce-9b55-ebcac5904a14,håndtere geospatiale teknologier,digital_consensus,0.6504983901977539,0.9169093370437622,0.013612568378448486
7f189b28-8d13-4561-a3fe-ffdf17841a49,Systemdesign,Electromechanical System Engineer- CARGOSCAN,"Sivilingeniører (elkraftteknikk);, Ingeniør, elektromekanikk, Maskiningeniører, Maskiningeniør, Elektronikkingeniører, Elektroingeniør, Elektronikkingeniører, Mekatronikkingeniør, ingeniør, mekatronikk",OSLO,http://data.europa.eu/esco/skill/fae27053-8924-4bfd-b565-c9fe502044c9,systemdesign,exact,,1.0,
c8d8037f-91e0-40bd-b23c-d852ec75c3f1,CNC-operatør,Industrimekaniker og CNC Operatør,"Anleggsmaskin- og industrimekanikere, Industrimekaniker, Verktøymaker, låsesmeder mv., CNC-operatør, operatør av CNC-maskin",EIKEN,http://data.europa.eu/esco/skill/6f728d63-5c45-40b3-8bfd-e17c5dba28ad,håndtere CNC-slipemaskin,digital_consensus,0.5746462941169739,0.9999723434448242,6.99758529663086e-05
c8d8037f-91e0-40bd-b23c-d852ec75c3f1,Tekniske tegninger,Industrimekaniker og CNC Operatør,"Anleggsmaskin- og industrimekanikere, Industrimekaniker, Verktøymaker, låsesmeder mv., CNC-operatør, operatør av CNC-maskin",EIKEN,http://data.europa.eu/esco/skill/59ea80e1-463a-4dba-82c6-d0b6d577d532,tekniske tegninger,exact,,1.0,
8085b76b-8868-4cbb-9c19-94e1ca28ae23,Digitalisering,Salgsrådgiver innen produksjonsplanlegging og digitalisering,"Salgsrepresentant, Selgere (engros), Selgere (engros);, Salgsrådgiver, Selgere (engros), Sivilingeniører (industri og produksjon);, Produksjonsplanleggingsingeniør",LARVIK,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact,,1.0,
8085b76b-8868-4cbb-9c19-94e1ca28ae23,ERP,Salgsrådgiver innen produksjonsplanlegging og digitalisering,"Salgsrepresentant, Selgere (engros), Selgere (engros);, Salgsrådgiver, Selgere (engros), Sivilingeniører (industri og produksjon);, Produksjonsplanleggingsingeniør",LARVIK,http://data.europa.eu/esco/skill/09f4c52b-ac72-4f0e-a8ae-78bb1d7bffba,transportprogramvare relatert til et ERP-system,digital_consensus,0.5528852343559265,0.9972111582756042,0.9701170120388269
1074b34c-da76-455c-8f68-aef1f47b11b0,Teknisk informasjon,Technical Information (DCC),"Forfattere mv., Teknisk dokumentkontroller, teknisk kommunikatør",SANDNES,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,dataprogrammering,digital_consensus,0.5641893148422241,0.9711142182350159,0.04620563983917236
ad469f72-cdae-4435-b312-87f7fdf004bc,Datasenter,Network Operations Center Specialist,"Brukerstøtte, IKT, IT Support Specialist, Nettverksansvarlige, NOC Tekniker, Driftsteknikere, IKT, IKT-tekniker, IKT-tekniker",GLOMFJORD,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,dataprogrammering,digital_consensus,0.5561807155609131,0.9656215906143188,0.010419487953186035
ad469f72-cdae-4435-b312-87f7fdf004bc,NOC,Network Operations Center Specialist,"Brukerstøtte, IKT, IT Support Specialist, Nettverksansvarlige, NOC Tekniker, Driftsteknikere, IKT, IKT-tekniker, IKT-tekniker",GLOMFJORD,http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f,NOC,exact,,1.0,
8acb051b-aa0f-45b9-b2e9-80a9fcd4cb5f,IT,Produkteier (Product Owner),"Produkteier, Produkteier, Ledere av IKT-enheter, Product Owner",LILLEHAMMER,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact,,1.0,
