conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d,sikre samsvar med miljølovgivning,released,skill/competence,cross-sector,,"Overvåke aktiviteter og utføre oppgaver som sikrer samsvar med standarder som omhandler miljøvern og bærekraft, og endre aktiviteter ved eventuelle endringer i miljølovgivningen. Sørge for at prosessene er i samsvar med miljøbestemmelser og beste praksis.",http://data.europa.eu/esco/skill/1dae8445-12e5-423a-bb26-824010e299b9 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,sikre overholdelse av lovpålagte krav | overholde lover og standarder for miljøbeskyttelse
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08a5f6dd-d3dd-4371-9919-6d730f34499c,overvåke fotoelektriske paneler,released,skill/competence,occupation-specific,,Montere solcellepaneler på en sikker måte ved hjelp av et spesifisert monteringssystem på den definerte posisjonen og med den definerte helningen.,http://data.europa.eu/esco/skill/30b280e7-2468-440b-a78f-f1e7f515d60a,"posisjonere materiale, redskaper eller utstyr"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/09473fea-69ea-40dc-9ff4-bbaaff10840e,gjennomføre revisjoner av tekniske anlegg,released,skill/competence,cross-sector,,"Samle inn strukturell, elektrisk og relatert anleggsinformasjon ved å utføre revisjoner av tekniske anlegg. De brukes til design av tekniske løsninger som solenergisystemer.",http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/15fa3879-ac0e-46e6-ae36-609bae9c19c3 | http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a,tenke kritisk | overvåke driftsaktiviteter | prosessere kvalitativ informasjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/09c28e46-712a-4c11-a4ae-67ae554ea940,gi råd om reduksjon av kjemikaliebruk,released,skill/competence,cross-sector,råd om reduksjon av kjemikaliebruk,"Gi råd for å redusere bruken av kjemikalier som plantevernmidler, utslipp av ulike kjemiske stoffer for å begrense deres innvirkning på miljøet, samt forkorte risikoen for mennesker. Holde seg oppdatert på forskrifter og retningslinjer på området.
	",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,gi råd om miljøspørsmål
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0aabb61b-5382-490a-bf44-375858f9cd3e,typer tidevannsgeneratorer,released,knowledge,sector-specific,typer tidevannsturbiner | tidevannskraftverk | TEC | tidevannsfabrikk | tidevannsmølle | typer tidevanns energiomformere,"Ulike typer generatorer, for eksempel tverrstrømsturbiner, strømningsforsterkede turbiner, venturieffektenheter eller tidevannsdrage-turbiner. De brukes til å produsere strøm fra vannstrømmer, enten i elver eller fjorder med tidevann, samt i undervannsstrømmer på åpent hav.
	",http://data.europa.eu/esco/isced-f/0713,elektrisitet og energi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ad6d5e8-593f-4191-843c-439b23a468ca,gjennomføre energianalyse,released,skill/competence,sector-specific,,Analysere og evaluere energiforbruket på en systematisk måte for å forbedre energiytelsen.,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,tenke kritisk | analysere forretningsvirksomheter
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b3ae8c1-771e-4483-b3da-fd420fe6545b,strebe etter å bevare sammensetningen av vann,released,skill/competence,occupation-specific,,Unngå å endre vannets sammensetning unødig ved fjerning av uønskede bestanddeler.,http://data.europa.eu/esco/skill/d3b2c894-33fb-47c4-aff0-27935a082bf6,"betjene behandlingssystem eller -utstyr for petroleum, kjemikalier eller vann"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b4f100c-813d-4eec-8aa5-4227bb98c635,skipsrelaterte lovkrav,released,knowledge,sector-specific,,"Konvensjonene til Den internasjonale sjøfartsorganisasjon (IMO) om sjøsikkerhet, beredskap og hindring av forurensing til sjøs.",http://data.europa.eu/esco/skill/243ffeb4-3395-4e39-9cf0-695be5b142aa | http://data.europa.eu/esco/isced-f/0421,maritim lovgivning | jus
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0bca9840-478a-40fd-a6c3-c8cc923add98,utvikle forvaltningsplaner,released,skill/competence,sector-specific,,"Utvikle forvaltningsplaner for å opprettholde fiskerier og habitater, eller gjenopprette dem når det er nødvendig.",http://data.europa.eu/esco/skill/37272760-957a-4c34-b4f3-780ee285334d,"utvikle økonomi-, virksomhets- og markedsføringsplaner"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0cf3117a-c627-48e0-8d55-65b0f4557ae5,bruke bærekraftige bearbeidingsteknikker for jord,released,skill/competence,sector-specific,implementere bærekraftig jordbearbeiding,"Bruke bærekraftige bearbeidingsteknikker som ""conservation tillage"" (redusert pløying og bevaring av jorddekke) eller pløyefritt landbruk for å minimere innvirkningen på jord.
	",http://data.europa.eu/esco/skill/b7c82b1b-cff9-4641-a62f-e4e28395eade,dyrke jorden og avlinger
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d0fe364-462d-48dd-b54b-e972e2bdecb1,typer av isolasjonsmaterialer,released,knowledge,cross-sector,,"Ulike typer isolasjonsmateriale og bruksområder, fordeler, risikoer og kostnader.",http://data.europa.eu/esco/isced-f/0732,bygg og anlegg
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d75a128-bd88-4c1b-b70d-8e963aeb490c,bidra til redusert forurensning,released,skill/competence,transversal,hindre forurensning | velge offentlig transport istedenfor privat | bruke offentlig transport | redusere støy | håndtere sitt eget avfall,"Bidra til å redusere luft-, støy-, lys-, vann- og miljøforurensning, for eksempel ved å bruke offentlig transport, ikke kaste avfall i naturen og redusere unødvendige lys- og støyutslipp, særlig om natten.
  ",http://data.europa.eu/esco/skill/80cf002a-6586-4db7-9c9a-88325a9a5e1b,bruke miljørelatert kompetanse
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e0b8991-4b24-4bb8-9113-df3ce43c1ff9,gi råd om gruvedriftrelaterte miljøspørsmål,released,skill/competence,sector-specific,,"Gi ingeniører, landmålere, geotekniske ansatte og metallurger råd om miljøvern og rehabilitering av land i forbindelse med gruveaktiviteter.
	",http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd | http://data.europa.eu/esco/skill/8df86db8-dfcd-414b-854f-ad1cdb18d733,gi råd | gi råd om miljøspørsmål | kommunisere om de miljømessige konsekvensene av gruvedrift
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e628dde-8d1b-4a1d-b973-a349fe1725c8,gjennomføre sedimentkontroll,released,skill/competence,sector-specific,,Administrere sedimentkontrollprosesser og -prosjekter. Planlegge sedimentkontrollhandlinger for å forhindre at erodert jord forurenser nærliggende vannveier.,http://data.europa.eu/esco/skill/0779d482-4154-4fbb-9a22-d9fd89c39d67,organisering og planlegging av arbeid og aktiviteter
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e78d9c9-7c3c-4c5c-82cb-205c16edbcb8,grønn databehandling,released,knowledge,occupation-specific,,"Bruke IKT-systemer på en miljømessig ansvarlig og bærekraftig måte, f.eks. gjennom energieffektive servere og sentralenheter (CPU-er), reduksjon av ressurser og korrekt disponering av EE-avfall.",http://data.europa.eu/esco/isced-f/0712,miljøvernteknologi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e81fcff-2fb5-4c87-afc2-49b5e5d9db50,betjene biogassanlegg,released,skill/competence,occupation-specific,,"Bruke utstyr som behandler energiavlinger og avfall fra gårder, kalt anaerobe råtnetanker. Sørge for at utstyret fungerer riktig under transformasjonen av biomasse til biogass, som brukes til å produsere varme og elektrisitet.",http://data.europa.eu/esco/skill/d3b2c894-33fb-47c4-aff0-27935a082bf6,"betjene behandlingssystem eller -utstyr for petroleum, kjemikalier eller vann"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0f4cc60e-820e-439d-8810-31a2cc27ada6,bruke vanndesinfiseringsutstyr,released,skill/competence,sector-specific,,"Bruke utstyr for desinfeksjon av vann ved å bruke forskjellige metoder og teknikker, for eksempel mekanisk filtrering, avhengig av behov.",http://data.europa.eu/esco/skill/d3b2c894-33fb-47c4-aff0-27935a082bf6,"betjene behandlingssystem eller -utstyr for petroleum, kjemikalier eller vann"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/101d63ee-bb22-4a7c-9e0a-c2716063696a,"foreta helse-, miljø- og sikkerhetsvurderinger",released,skill/competence,cross-sector,,"Gjennomføre helse-, miljø- og sikkerhetsvurderinger for å sikre bra arbeidsmiljø og -forhold.",http://data.europa.eu/esco/skill/0e0a44a8-654c-4e85-986a-fb4386114838 | http://data.europa.eu/esco/skill/d2d9051a-10e1-41c5-9cfb-bbdc58016176 | http://data.europa.eu/esco/skill/60ccdd6a-c100-43cf-9797-543a5c42b922,overvåke trygghet eller sikkerhet | følge sikkerhetsforholdsregler innen arbeidspraksis | sørge for helse og sikkerhet innen produksjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/101e6f4c-c892-4812-9e2c-f2b888771bb3,teste vindturbinblader,released,skill/competence,sector-specific,,"Teste nye design på vindturbinblader som er beregnet på bruk i vindparker, for å sikre at bladene er funksjonelle og trygge for bruk i den aktuelle vindparken.
	",http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,installere deler av tre og metall
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/103f7814-d262-4df6-a1b6-759bc51f76cb,bærekraftige teknologier,released,knowledge,cross-sector,alternativ energi | grønn teknologi | grønne teknologier | ren energi,"Teknologier med sikte på å redusere miljømessige og økologiske risikoer, samtidig oppnå en positiv økonomisk, sosial og miljømessig påvirkning. De er innovative teknologier som er designet for å forhindre, redusere og forbedre menneskehetens negative påvirkning på planeten.
	",http://data.europa.eu/esco/isced-f/0712,miljøvernteknologi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1063b061-329e-4212-8db4-ab936dc60efc,miljøøkonomi,released,knowledge,sector-specific,prinsipper for miljøøkonomi,"Underfeltet av økonomi som studerer effektiv allokering av miljøressurser til sikte på å minimere de negative virkningene på det naturlige miljøet.
	",http://data.europa.eu/esco/isced-f/0311,økonomi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/108320f7-c8a1-4386-aed9-91054ab05619,utvikle landbrukspolitikk,released,skill/competence,cross-sector,utvikle landbruksretningslinjer,"Utvikle programmer for utvikling av nye teknologier og metoder i landbruket, samt utvikling og implementering av forbedret bærekraft og miljøbevissthet i landbruket.",http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba,utarbeide politiske retningslinjer og lovbestemmelser
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/10ff3d22-1f29-48bc-98e4-63fc61c78034,sosiale allianser,released,knowledge,sector-specific,,"Opprettelse av partnerskap mellom forskjellige aktører (virksomheter, ideelle organisasjoner eller offentlige organer) hvor de deler ressurser og kunnskap for et felles formål: Vanligvis for å løse en sosial eller miljømessig utfordring.
	",http://data.europa.eu/esco/isced-f/0314,sosiologi og kulturvitenskap
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/110d7aa3-e44e-4cce-a927-8d4de615f3d9,sortere avfall,released,skill/competence,cross-sector,,Manuell eller automatisk sortering av avfall ved å dele det inn i de forskjellige elementene.,http://data.europa.eu/esco/skill/485b2e3b-f883-46d8-901f-ab521d4f8e58,sortere materialer eller produkter
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/111b9dad-b2e0-4b55-8d0f-2e41cb435f64,sikre at det ikke oppstår noen skadelige effekter fra fôrtilsetningsstoffer,released,skill/competence,occupation-specific,,"Sørge for at fôrtilsetningsstoffer gjennomgår vitenskapelig evaluering, for å vurdere om tilsetningsstoffet har skadelige effekter på menneskers eller dyrs helse eller på miljøet.",http://data.europa.eu/esco/skill/5bcec244-3efe-45ac-8891-0ab4a91e9c48,overholde helse- og sikkerhetsprosedyrer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/114a79ef-1e62-475b-a862-954f5b4cca20,utvikle avfallshåndteringsprosesser,released,skill/competence,sector-specific,,"Utvikle utstyr, metoder og prosedyrer som kan brukes i forskjellige typer avfallsbehandlings- og deponeringsanlegg for å effektivisere avfallshåndteringsprosessene, redusere miljøbelastningen og ivareta sikkerheten til staben som jobber med avfallshåndtering.",http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,utarbeide retningslinjer og rutiner for drift | håndtere avfall
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/128f318e-1bc8-4921-821f-b0aad1d98922,avgjøre passende varme- og kjølesystem,released,skill/competence,sector-specific,bestemme systemer som passer til krav til nær nullutslipp-bygg | bestemme passende varme- og kjølesystem iht. krav til nær nullutslipp-bygg | avgjøre passende hvac-system iht. krav til nær nullutslipp-bygg,"Finne ut hvilket system som er egnet med tanke på tilgjengelige energikilder (jordvarme, gass, elektrisitet, fjernvarme osv.) og kravene til bygninger med nær nullutslipp.
	",http://data.europa.eu/esco/skill/6ee936b0-4e0c-4e04-97c7-1f4ee9230d67,utvikling av mål og strategier
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/12d7ea6f-ec1f-4f9a-a50b-8e2e9693f068,transport av farlige materialer,released,knowledge,sector-specific,,"Regelverk og sikkerhetsprosedyrer for transport av farlige materialer og produkter, f.eks. farlig avfall, kjemikalier, eksplosiver og brannfarlige materialer.",http://data.europa.eu/esco/isced-f/1041,transporttjenester
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/13f7cd7c-6ec5-4186-8744-de3c780b973d,gi råd om landskap,released,skill/competence,occupation-specific,,"Gi råd om planlegging, utvikling og stell av nye og eksisterende landskap.",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd | http://data.europa.eu/esco/skill/6ebb869b-3931-4c7f-b168-07e2a271b1bc,gi råd om miljøspørsmål | lede hardlandskapsprosjekter
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/145fb42f-ebee-48e2-bdf8-2e935edc7158,desinfisere overflater,released,skill/competence,cross-sector,,"Bruke riktige fremgangsmåter for rengjøring mens det tas hensyn til sikker håndtering av desinfeksjonsmidler, for å fjerne kontaminerende stoffer, forurensende stoffer og bakterielle risikoer fra forskjellige overflater, for eksempel bygningsfasader, kjøretøy og veier.",http://data.europa.eu/esco/skill/2bf2c727-ee42-4fc5-a4d7-2cd62b880433,rengjøring
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1565b401-1754-4b07-8f1a-eb5869e64d95,klimaendringers innvirkning,released,knowledge,cross-sector,,"Forstå virkningene av klimaendringer på det biologiske mangfoldet og på levevilkårene til planter og dyr.
    ",http://data.europa.eu/esco/isced-f/0532,jordvitenskap
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/15c522eb-cd6d-4b00-9d95-db20c0f8df88,energisparingspotensial i automatgirsystemer,released,knowledge,occupation-specific,,"Potensial til å spare energi i automatgirsystemer gjennom mekanismer som forbedret effektivitet og mer presis forutsigelse av neste hendelse.
	",http://data.europa.eu/esco/skill/83fc0b2b-6cd2-46af-b1ff-d3fc83604c26 | http://data.europa.eu/esco/isced-f/0713,energieffektivitet | elektrisitet og energi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/17446f6d-d8b0-4945-a37b-9ad0dfc9f3e8,designe et solabsorpsjonskjølesystem,released,skill/competence,sector-specific,utforme et solabsorpsjonskjølesystem,"Designe et absorpsjonssystem for kjøling med solcellerør for regenerering av solenergi. Beregne nøyaktige kjølebehov for en bygning for å velge riktig kapasitet (kW). Lage et detaljert design av installasjonen, prinsippet, automatiseringsstrategien, ved hjelp av tilgjengelige produkter og konsepter, velge tilpassede produkter.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,designe elektriske eller elektroniske system eller utstyr
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/17447ce4-4c4a-4158-b1ea-03ed5364b4e8,administrere planer for oppbevaring av organiske biprodukter,released,skill/competence,occupation-specific,,Implementere metoder og prosedyrer for oppbevaring av organiske biprodukter i overensstemmelse med eksisterende lovgivning og retningslinjer for helse og sikkerhet. Overvåke gjennomføringen av planene og reagere på potensielle problemer.,http://data.europa.eu/esco/skill/26532713-d18f-4e5c-8365-1f57e00f8422 | http://data.europa.eu/esco/skill/e6eeb84c-ad99-42e2-b883-e6ce338aef59,administrere lageroperasjoner | planlegge drift og produksjonsprosesser
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/186da517-9a3e-41cd-9158-4001e3694459,økologisk jordbruk,released,knowledge,sector-specific,,"Prinsipper, teknikker og regler for økologisk landbruk. Organisk eller økologisk landbruk er en produksjonsmetode i landbruket som legger stor vekt på miljøvern og økologisk balanse.",http://data.europa.eu/esco/isced-f/0811,dyrking av nyttevekster og dyreoppdrett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/189777b9-6e95-4f76-b8db-f8e0f0477bc6,utvikle irrigasjonsstrategier,released,skill/competence,sector-specific,,"Planlegge implementeringen av metoder og prosedyrer for vanning av land ved hjelp av kunstige midler, og ta hensyn til strategier for bærekraftig vannbruk.
 ",http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba | http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800,utarbeide politiske retningslinjer og lovbestemmelser | utvikle strategi for å løse problemer
